DEPTH,GR,CALI,BS,DRHO,RHOB,NPHI,RT,DENSITY_RELIABILITY,INTERPRETATION_READY_FLAG,ZONE_CHARACTER,IGR,VSH,PHID_RAW,PHID,PHIE,SW_MODEL,SW,SW_MODEL_VALID,SAND_FLAG,RESERVOIR_FLAG,POSSIBLE_PAY_FLAG
2988.1,7.5263,8.5781,8.5,0.0511,2.501,0.1324,2.4361,Passed QC,True,Clean,0.08740093950586295,0.08740093950586295,0.09030303030303032,0.09030303030303032,0.08241046061431906,Archie,0.6815928722509301,True,True,True,False
2988.2,7.4553,8.5781,8.5,0.0489,2.4943,0.1372,2.3986,Passed QC,True,Clean,0.08612794492057231,0.08612794492057231,0.09436363636363634,0.09436363636363634,0.08623629028840415,Archie,0.6541959901477647,True,True,True,False
2988.3,8.5235,8.5781,8.5,0.0467,2.4906,0.1385,2.3292,Passed QC,True,Clean,0.10528023810377596,0.10528023810377596,0.09660606060606047,0.09660606060606047,0.08643535154318661,Archie,0.6622271234923265,True,True,True,False
2988.4,8.9247,8.5781,8.5,0.0457,2.4916,0.1367,2.3425,Passed QC,True,Clean,0.1124735539857281,0.1124735539857281,0.09599999999999993,0.09599999999999993,0.08520253881737004,Archie,0.6706212910553236,True,True,True,False
2988.5,9.4423,8.5781,8.5,0.0463,2.4966,0.1334,2.3709,Passed QC,True,Clean,0.12175386380750886,0.12175386380750886,0.09296969696969697,0.09296969696969697,0.08165027714662311,Archie,0.6978185449686783,True,True,True,False
2988.6,8.9785,8.5781,8.5,0.0477,2.5027,0.13,2.3751,Passed QC,True,Clean,0.11343816115035679,0.11343816115035679,0.08927272727272727,0.08927272727272727,0.07914579325003178,Archie,0.7209460046857816,True,True,True,False
2988.7,8.8382,8.5781,8.5,0.0489,2.5065,0.1272,2.3583,Passed QC,True,Clean,0.11092265213181769,0.11092265213181769,0.08696969696969695,0.08696969696969695,0.07732278752671765,Archie,0.741862677871263,True,True,True,False
2988.8,9.076,8.5781,8.5,0.0491,2.5065,0.1254,2.373,Passed QC,True,Clean,0.11518628751748126,0.11518628751748126,0.08696969696969695,0.08696969696969695,0.07695198044923722,Archie,0.7433929833161194,True,True,True,False
2988.9,9.0087,8.5781,8.5,0.0483,2.5041,0.1257,2.4512,Passed QC,True,Clean,0.11397963208663534,0.11397963208663534,0.08842424242424224,0.08842424242424224,0.07834567980518765,Archie,0.7174606009153792,True,True,True,False
2989.0,8.3822,8.5781,8.5,0.0465,2.5013,0.1282,2.4569,Passed QC,True,Clean,0.10274679958403556,0.10274679958403556,0.09012121212121202,0.09012121212121202,0.0808615460011235,Archie,0.6926872272946117,True,True,True,False
2989.1,9.0915,8.5781,8.5,0.0443,2.4995,0.1316,2.4387,Passed QC,True,Clean,0.11546419478610104,0.11546419478610104,0.09121212121212126,0.09121212121212126,0.08068038708163143,Archie,0.6969455555162241,True,True,True,False
2989.2,10.3692,8.5781,8.5,0.0424,2.4993,0.1335,2.4183,Passed QC,True,Clean,0.13837271847097213,0.13837271847097213,0.09133333333333338,0.09133333333333338,0.07869529171298459,Archie,0.7188753953538561,True,True,True,False
2989.3,11.0766,8.5781,8.5,0.0411,2.5009,0.1328,2.4356,Passed QC,True,Clean,0.15105604762075517,0.15105604762075517,0.09036363636363624,0.09036363636363624,0.0767136626059062,Archie,0.7362282172045237,True,True,True,False
2989.4,11.0531,8.5781,8.5,0.0404,2.5045,0.1308,2.4531,Passed QC,True,Clean,0.15063470434252518,0.15063470434252518,0.08818181818181803,0.08818181818181803,0.07489857607161356,Archie,0.7527259849739142,True,True,True,False
2989.5,10.7064,8.625,8.5,0.0409,2.5106,0.1262,2.4594,Passed QC,True,Clean,0.14441854627604261,0.14441854627604261,0.08448484848484833,0.08448484848484833,0.07228366948431482,Archie,0.7810355880624901,True,True,True,False
2989.6,11.2894,8.625,8.5,0.043,2.5181,0.1257,2.4804,Passed QC,True,Clean,0.15487144547638684,0.15487144547638684,0.0799393939393939,0.0799393939393939,0.06755906444949364,Archie,0.836339970125023,True,True,True,False
2989.7,12.3567,8.5781,8.5,0.046,2.525,0.1289,2.4893,Passed QC,True,Clean,0.17400760210850932,0.17400760210850932,0.07575757575757576,0.07575757575757576,0.06257518165844626,Archie,0.9065311162702484,True,True,True,False
2989.8,13.3521,8.5781,8.5,0.049,2.5295,0.1296,2.4816,Passed QC,True,Clean,0.19185462760426003,0.19185462760426003,0.07303030303030293,0.07303030303030293,0.0590191014385979,Archie,0.9668757888213065,True,True,True,False
2989.9,13.8289,8.5781,8.5,0.051,2.5312,0.1306,2.4591,Passed QC,True,Clean,0.20040341377702872,0.20040341377702872,0.07199999999999988,0.07199999999999988,0.05757095420805384,Archie,0.9975779324553965,True,True,True,False
2990.0,12.6927,8.5781,8.5,0.0522,2.5312,0.132,2.4263,Passed QC,True,Clean,0.18003191451213826,0.18003191451213826,0.07199999999999988,0.07199999999999988,0.059037702155125944,Archie,0.9775009991305369,True,True,True,False
2990.1,12.358,8.5781,8.5,0.0528,2.5294,0.1333,2.4201,Passed QC,True,Clean,0.174030910460071,0.174030910460071,0.07309090909090912,0.07309090909090912,0.060370831635463924,Archie,0.9555375580755864,True,True,True,False
2990.2,11.802,8.5781,8.5,0.0525,2.5255,0.1338,2.44,Passed QC,True,Clean,0.1640621077921612,0.1640621077921612,0.07545454545454536,0.07545454545454536,0.0630753136847732,Archie,0.9078410670596078,True,True,True,False
2990.3,10.6183,8.5781,8.5,0.051,2.521,0.1325,2.4602,Passed QC,True,Clean,0.14283895722021012,0.14283895722021012,0.07818181818181819,0.07818181818181819,0.06701440879914722,Archie,0.8471056945147755,True,True,True,False
2990.4,9.0596,8.5781,8.5,0.0481,2.5174,0.129,2.5043,Passed QC,True,Clean,0.11489224369778031,0.11489224369778031,0.0803636363636364,0.0803636363636364,0.0711304778701057,Archie,0.7874999421637995,True,True,True,False
2990.5,9.2882,8.5781,8.5,0.0452,2.5174,0.1248,2.5448,Passed QC,True,Clean,0.11899092767239214,0.11899092767239214,0.0803636363636364,0.0803636363636364,0.07080109272160051,Archie,0.7851159992700041,True,True,True,False
2990.6,9.8239,8.5781,8.5,0.0435,2.5212,0.1214,2.5783,Passed QC,True,Clean,0.128595761465916,0.128595761465916,0.07806060606060608,0.07806060606060608,0.06802234298375154,Archie,0.8143037467092094,True,True,True,False
2990.7,11.3904,8.5781,8.5,0.0439,2.5273,0.1198,2.6381,Passed QC,True,Clean,0.15668232509771576,0.15668232509771576,0.07436363636363638,0.07436363636363638,0.06271216891546079,Archie,0.8785263225473167,True,True,True,False
2990.8,11.3169,8.5781,8.5,0.0466,2.5351,0.1197,2.6671,Passed QC,True,Clean,0.15536450675942196,0.15536450675942196,0.06963636363636364,0.06963636363636364,0.058817344347480253,Archie,0.9360857752413522,True,True,True,False
2990.9,11.0746,8.5781,8.5,0.0502,2.5411,0.1204,2.6618,Passed QC,True,Clean,0.15102018861835265,0.15102018861835265,0.06599999999999986,0.06599999999999986,0.05603266755118861,Archie,0.9871689959409794,True,True,True,False
2991.0,10.2046,8.5781,8.5,0.0533,2.5424,0.1211,2.6575,Passed QC,True,Clean,0.135421522573242,0.135421522573242,0.06521212121212103,0.06521212121212103,0.056380996467344784,Archie,0.981407275681676,True,True,True,False
2991.1,8.7314,8.5781,8.5,0.0545,2.5372,0.1219,2.6144,Passed QC,True,Clean,0.10900778140352137,0.10900778140352137,0.06836363636363638,0.06836363636363638,0.060911468034959275,Archie,0.9105757897213099,True,True,True,False
2991.2,7.5842,8.5781,8.5,0.0535,2.5272,0.1221,2.5808,Passed QC,True,Clean,0.08843905762541686,0.08843905762541686,0.07442424242424231,0.07442424242424231,0.06784223255975676,Archie,0.816232338189709,True,True,True,False
2991.3,7.6686,8.5781,8.5,0.0515,2.517,0.1215,2.5029,Passed QC,True,Clean,0.0899523075268046,0.0899523075268046,0.08060606060606061,0.08060606060606061,0.0733553594539,Archie,0.7620660701950807,True,True,True,False
2991.4,7.5479,8.5781,8.5,0.0489,2.5093,0.1205,2.4645,Passed QC,True,Clean,0.08778821673181052,0.08778821673181052,0.08527272727272717,0.08527272727272717,0.07778678660959643,Archie,0.7210500869671986,True,True,True,False
2991.5,7.63,8.5781,8.5,0.0464,2.5043,0.1203,2.4734,Passed QC,True,Clean,0.08926022878043532,0.08926022878043532,0.08830303030303013,0.08830303030303013,0.08042108161617595,Archie,0.6944384865542231,True,True,True,False
2991.6,6.9137,8.5781,8.5,0.0437,2.5009,0.121,2.4964,Passed QC,True,Clean,0.07641732706996092,0.07641732706996092,0.09036363636363624,0.09036363636363624,0.08345828880840524,Archie,0.6642274810231754,True,True,True,False
2991.7,7.0666,8.5781,8.5,0.0412,2.4988,0.1216,2.4874,Passed QC,True,Clean,0.0791587478036361,0.0791587478036361,0.0916363636363635,0.0916363636363635,0.08438254383763032,Archie,0.6575961145331334,True,True,True,False
2991.8,8.1729,8.5781,8.5,0.0399,2.4998,0.1215,2.485,Passed QC,True,Clean,0.09899415498260838,0.09899415498260838,0.09103030303030296,0.09103030303030296,0.08201883510400734,Archie,0.6783179349307527,True,True,True,False
2991.9,7.6396,8.5781,8.5,0.0405,2.5048,0.1208,2.5562,Passed QC,True,Clean,0.08943235199196757,0.08943235199196757,0.08800000000000001,0.08800000000000001,0.08012995302470687,Archie,0.6857671748297546,True,True,True,False
2992.0,8.096,8.5781,8.5,0.0427,2.5116,0.1205,2.6584,Passed QC,True,Clean,0.09761537634023021,0.09761537634023021,0.0838787878787878,0.0838787878787878,0.0756909284330376,Archie,0.7149428533437199,True,True,True,False
2992.1,8.1842,8.5781,8.5,0.045,2.5164,0.1214,2.7089,Passed QC,True,Clean,0.09919675834618281,0.09919675834618281,0.08096969696969694,0.08096969696969694,0.07293776550603026,Archie,0.7370267289351308,True,True,True,False
2992.2,8.9833,8.5781,8.5,0.0456,2.5169,0.1232,2.6757,Passed QC,True,Clean,0.11352422275612292,0.11352422275612292,0.08066666666666654,0.08066666666666654,0.07150904603100597,Archie,0.7575247830062278,True,True,True,False
2992.3,8.0648,8.5781,8.5,0.0443,2.5144,0.1247,2.6612,Passed QC,True,Clean,0.09705597590275038,0.09705597590275038,0.08218181818181802,0.08218181818181802,0.07420558161671928,Archie,0.7299540784078133,True,True,True,False
2992.4,8.7973,8.5781,8.5,0.0424,2.5122,0.1252,2.6911,Passed QC,True,Clean,0.11018933553268548,0.11018933553268548,0.08351515151515147,0.08351515151515147,0.07431267246278538,Archie,0.7247631422294849,True,True,True,False
2992.5,9.713,8.5781,8.5,0.0408,2.5114,0.1247,2.7323,Passed QC,True,Clean,0.12660737978269443,0.12660737978269443,0.08399999999999991,0.08399999999999991,0.07336498009825358,Archie,0.7292710233328287,True,True,True,False
2992.6,9.9709,8.5781,8.5,0.0393,2.5111,0.1231,2.7812,Passed QC,True,Clean,0.13123139814250367,0.13123139814250367,0.0841818181818182,0.0841818181818182,0.07313452048364016,Archie,0.7252803365538687,True,True,True,False
2992.7,9.8839,8.5781,8.5,0.0377,2.5106,0.1211,2.8349,Passed QC,True,Clean,0.12967153153799263,0.12967153153799263,0.08448484848484833,0.08448484848484833,0.0735295687900628,Archie,0.7142299715179815,True,True,True,False
2992.8,10.4432,8.625,8.5,0.0363,2.5107,0.116,2.9387,Passed QC,True,Clean,0.13969950155986657,0.13969950155986657,0.08442424242424242,0.08442424242424242,0.07263021783800641,Archie,0.7108448788485985,True,True,True,False
2992.9,11.7063,8.5781,8.5,0.0355,2.5132,0.1168,3.039,Passed QC,True,Clean,0.16234625452719906,0.16234625452719906,0.08290909090909093,0.08290909090909093,0.06944911053374497,Archie,0.7334940135167609,True,True,True,False
2993.0,11.9967,8.625,8.5,0.0357,2.5196,0.1107,3.1361,Passed QC,True,Clean,0.1675529816760498,0.1675529816760498,0.07903030303030294,0.07903030303030294,0.06578854011481393,Archie,0.7653271919257003,True,True,True,False
2993.1,12.2163,8.625,8.5,0.0373,2.53,0.1069,3.2498,Passed QC,True,Clean,0.17149030013985012,0.17149030013985012,0.0727272727272728,0.0727272727272728,0.060255250898920046,Archie,0.826286732452888,True,True,True,False
2993.2,11.9797,8.5781,8.5,0.0403,2.5427,0.1063,3.3391,Passed QC,True,Clean,0.16724818015562806,0.16724818015562806,0.06503030303030301,0.06503030303030301,0.05415410319351581,Archie,0.9142925470576077,True,True,True,False
2993.3,13.0744,8.5781,8.5,0.0441,2.555,0.1037,3.3988,Passed QC,True,Clean,0.18687560512066556,0.18687560512066556,0.057575757575757426,0.057575757575757426,0.04681625303850701,Archie,1.0,True,True,False,False
2993.4,13.1433,8.5781,8.5,0.0475,2.5638,0.1027,3.4158,Passed QC,True,Clean,0.18811094775343348,0.18811094775343348,0.052242424242424146,0.052242424242424146,0.04241505230524479,Archie,1.0,True,True,False,False
2993.5,12.8234,8.5781,8.5,0.0495,2.5674,0.1031,3.4238,Passed QC,True,Clean,0.18237530031914512,0.18237530031914512,0.05006060606060593,0.05006060606060593,0.04093078799614451,Archie,1.0,True,True,False,False
2993.6,11.846,8.5781,8.5,0.0498,2.5665,0.1043,3.4198,Passed QC,True,Clean,0.16485100584501738,0.16485100584501738,0.05060606060606055,0.05060606060606055,0.04226360061329756,Archie,1.0,True,True,False,False
2993.7,11.4011,8.5781,8.5,0.0489,2.5634,0.1056,3.4018,Passed QC,True,Clean,0.15687417076056942,0.15687417076056942,0.052484848484848357,0.052484848484848357,0.04425133140129364,Archie,1.0,True,True,False,False
2993.8,11.6966,8.5781,8.5,0.0477,2.5608,0.1065,3.3721,Passed QC,True,Clean,0.16217233836554668,0.16217233836554668,0.05406060606060603,0.05406060606060603,0.045293471162298905,Archie,1.0,True,True,False,False
2993.9,11.3788,8.5781,8.5,0.0471,2.5598,0.1073,3.3613,Passed QC,True,Clean,0.15647434288378098,0.15647434288378098,0.05466666666666657,0.05466666666666657,0.04611273592235323,Archie,1.0,True,True,False,False
2994.0,11.1868,8.5781,8.5,0.0474,2.5601,0.108,3.3157,Passed QC,True,Clean,0.15303187865313586,0.15303187865313586,0.054484848484848546,0.054484848484848546,0.04614692976308071,Archie,1.0,True,True,False,False
2994.1,10.5249,8.5781,8.5,0.048,2.5597,0.1085,3.2778,Passed QC,True,Clean,0.1411643418080109,0.1411643418080109,0.054727272727272756,0.054727272727272756,0.047001733293779796,Archie,1.0,True,True,False,False
2994.2,11.1079,8.5781,8.5,0.0472,2.5559,0.1087,3.2557,Passed QC,True,Clean,0.15161724100835516,0.15161724100835516,0.05703030303030308,0.05703030303030308,0.04838352583097809,Archie,1.0,True,True,False,False
2994.3,10.6745,8.5781,8.5,0.0449,2.5489,0.1094,3.243,Passed QC,True,Clean,0.1438465951877219,0.1438465951877219,0.061272727272727125,0.061272727272727125,0.05245885407667946,Archie,0.9600081706882311,True,True,True,False
2994.4,9.4966,8.5781,8.5,0.0427,2.5407,0.1109,3.1988,Passed QC,True,Clean,0.1227274357227382,0.1227274357227382,0.06624242424242409,0.06624242424242409,0.058112661379093634,Archie,0.8659025067267758,True,True,True,False
2994.5,10.0934,8.5781,8.5,0.0421,2.5338,0.113,3.1384,Passed QC,True,Clean,0.13342776203966006,0.13342776203966006,0.07042424242424247,0.07042424242424247,0.06102769336423732,Archie,0.8293884603472048,True,True,True,False
2994.6,10.8576,8.5781,8.5,0.0437,2.5306,0.1145,3.0557,Passed QC,True,Clean,0.1471294868576756,0.1471294868576756,0.0723636363636362,0.0723636363636362,0.061716811678298976,Archie,0.8304519569458518,True,True,True,False
2994.7,10.0456,8.5781,8.5,0.0462,2.5299,0.115,2.985,Passed QC,True,Clean,0.13257073188223903,0.13257073188223903,0.07278787878787872,0.07278787878787872,0.06313833642481394,Archie,0.8199102684073055,True,True,True,False
2994.8,9.4148,8.5781,8.5,0.048,2.5304,0.1155,2.9514,Passed QC,True,Clean,0.12126080252447376,0.12126080252447376,0.0724848484848483,0.0724848484848483,0.06369527758671072,Archie,0.8168161189867614,True,True,True,False
2994.9,8.6565,8.5781,8.5,0.0483,2.5296,0.1169,2.8948,Passed QC,True,Clean,0.10766486176354573,0.10766486176354573,0.07296969696969702,0.07296969696969702,0.06511342463252677,Archie,0.8054683932497708,True,True,True,False
2995.0,9.0144,8.5781,8.5,0.0472,2.527,0.1187,2.8181,Passed QC,True,Clean,0.11408183024348262,0.11408183024348262,0.07454545454545441,0.07454545454545441,0.06604117265457664,Archie,0.8040342125125493,True,True,True,False
2995.1,9.265,8.5781,8.5,0.0457,2.5237,0.1196,2.7729,Passed QC,True,Clean,0.11857496324452255,0.11857496324452255,0.0765454545454546,0.0765454545454546,0.06746908008619204,Archie,0.7921343773783664,True,True,True,False
2995.2,9.9362,8.5781,8.5,0.0442,2.5212,0.1191,2.7527,Passed QC,True,Clean,0.13060924445081937,0.13060924445081937,0.07806060606060608,0.07806060606060608,0.06786516928165727,Archie,0.7900484307355208,True,True,True,False
2995.3,10.1073,8.5781,8.5,0.043,2.521,0.1186,2.7242,Passed QC,True,Clean,0.1336769821063578,0.1336769821063578,0.07818181818181819,0.07818181818181819,0.06773070867168475,Archie,0.7958653146680854,True,True,True,False
2995.4,10.8088,8.5781,8.5,0.0429,2.5244,0.119,2.7469,Passed QC,True,Clean,0.14625452719905332,0.14625452719905332,0.07612121212121209,0.07612121212121209,0.06498814023260537,Archie,0.8285820513287254,True,True,True,False
2995.5,12.9493,8.5781,8.5,0.0442,2.5309,0.12,2.761,Passed QC,True,Clean,0.1846326245203858,0.1846326245203858,0.07218181818181818,0.07218181818181818,0.05885469964825579,Archie,0.9194024909875189,True,True,True,False
2995.6,13.72,8.5781,8.5,0.0471,2.5392,0.1206,2.7632,Passed QC,True,Clean,0.1984508910962097,0.1984508910962097,0.06715151515151503,0.06715151515151503,0.05382523713123624,Archie,1.0,True,True,True,False
2995.7,13.1132,8.5781,8.5,0.0512,2.5466,0.1207,2.7097,Passed QC,True,Clean,0.1875712697672751,0.1875712697672751,0.0626666666666665,0.0626666666666665,0.05091220042791729,Archie,1.0,True,True,True,False
2995.8,12.3957,8.5781,8.5,0.055,2.5507,0.1208,2.6917,Passed QC,True,Clean,0.17470685265535912,0.17470685265535912,0.06018181818181815,0.06018181818181815,0.04966764214019563,Archie,1.0,True,True,False,False
2995.9,11.5224,8.5781,8.5,0.0567,2.5495,0.1213,2.6945,Passed QC,True,Clean,0.15904901925628429,0.15904901925628429,0.0609090909090908,0.0609090909090908,0.051221559736208046,Archie,1.0,True,True,True,False
2996.0,11.9053,8.5781,8.5,0.0558,2.5431,0.1223,2.6351,Passed QC,True,Clean,0.1659142252662531,0.1659142252662531,0.06478787878787878,0.06478787878787878,0.05403864807214396,Archie,1.0,True,True,True,False
2996.1,12.2533,8.5781,8.5,0.0529,2.5332,0.1239,2.5903,Passed QC,True,Clean,0.17215369168429734,0.17215369168429734,0.0707878787878788,0.0707878787878788,0.058601484128044896,Archie,0.9536232244484396,True,True,True,False
2996.2,10.7063,8.5781,8.5,0.0496,2.5226,0.126,2.5473,Passed QC,True,Clean,0.14441675332592246,0.14441675332592246,0.07721212121212105,0.07721212121212105,0.06606139734925895,Archie,0.8454145693861932,True,True,True,False
2996.3,9.3188,8.5781,8.5,0.0468,2.5133,0.1273,2.5041,Passed QC,True,Clean,0.11953957040915121,0.11953957040915121,0.08284848484848474,0.08284848484848474,0.0729448125606478,Archie,0.7664940456419996,True,True,True,False
2996.4,8.1784,8.5781,8.5,0.0443,2.5063,0.1268,2.4361,Passed QC,True,Clean,0.0990927672392154,0.0990927672392154,0.08709090909090905,0.08709090909090905,0.07846082990771193,Archie,0.7185453653137367,True,True,True,False
2996.5,7.7865,8.5781,8.5,0.0421,2.5016,0.1249,2.3987,Passed QC,True,Clean,0.0920661957184351,0.0920661957184351,0.089939393939394,0.089939393939394,0.08165901609417231,Archie,0.6936832246704974,True,True,True,False
2996.6,7.2028,8.5781,8.5,0.0401,2.4988,0.1223,2.4,Passed QC,True,Clean,0.08160074586724997,0.08160074586724997,0.0916363636363635,0.0916363636363635,0.0841587680150737,Archie,0.6713765535636873,True,True,True,False
2996.7,7.7498,8.5781,8.5,0.0388,2.4984,0.1201,2.4495,Passed QC,True,Clean,0.09140818302434825,0.09140818302434825,0.09187878787878773,0.09187878787878773,0.08348031482030822,Archie,0.6703660429693087,True,True,True,False
2996.8,7.3223,8.5781,8.5,0.0388,2.5011,0.1186,2.4893,Passed QC,True,Clean,0.08374332126080253,0.08374332126080253,0.09024242424242414,0.09024242424242414,0.08268522391773718,Archie,0.6718618690631858,True,True,True,False
2996.9,7.4041,8.5781,8.5,0.0405,2.5067,0.1182,2.5107,Passed QC,True,Clean,0.08520995445906694,0.08520995445906694,0.08684848484848484,0.08684848484848484,0.07944812940970648,Archie,0.698338924775582,True,True,True,False
2997.0,8.6459,8.5781,8.5,0.0431,2.5127,0.1189,2.5501,Passed QC,True,Clean,0.10747480905081219,0.10747480905081219,0.08321212121212107,0.08321212121212107,0.07426891437413533,Archie,0.7450019358245276,True,True,True,False
2997.1,9.7196,8.5781,8.5,0.0457,2.5171,0.1208,2.5666,Passed QC,True,Clean,0.12672571449062286,0.12672571449062286,0.08054545454545442,0.08054545454545442,0.07033827426920972,Archie,0.7873057644644238,True,True,True,False
2997.2,10.7097,8.5781,8.5,0.0477,2.5193,0.1229,2.5295,Passed QC,True,Clean,0.1444777136300068,0.1444777136300068,0.07921212121212123,0.07921212121212123,0.067767735047611,Archie,0.8254420283972195,True,True,True,False
2997.3,11.979,8.5781,8.5,0.0492,2.5209,0.1248,2.4918,Passed QC,True,Clean,0.16723562950478715,0.16723562950478715,0.07824242424242411,0.07824242424242411,0.0651575031702617,Archie,0.8675315062556809,True,True,True,False
2997.4,12.1842,8.5781,8.5,0.0508,2.5229,0.1262,2.4588,Passed QC,True,Clean,0.17091476315128915,0.17091476315128915,0.07703030303030303,0.07703030303030303,0.06386468703240676,Archie,0.892352949752679,True,True,True,False
2997.5,11.4692,8.5781,8.5,0.0527,2.5241,0.1274,2.4537,Passed QC,True,Clean,0.1580951697923764,0.1580951697923764,0.07630303030303039,0.07630303030303039,0.06423988977159996,Archie,0.8876724385676283,True,True,True,False
2997.6,12.0062,8.5781,8.5,0.054,2.5232,0.1282,2.4664,Passed QC,True,Clean,0.1677233119374619,0.1677233119374619,0.07684848484848474,0.07684848484848474,0.063959202452321,Archie,0.8895617278894182,True,True,True,False
2997.7,11.6336,8.5781,8.5,0.054,2.5205,0.129,2.4727,Passed QC,True,Clean,0.16104277978986622,0.16104277978986622,0.07848484848484832,0.07848484848484832,0.06584543031346188,Archie,0.8610985056183804,True,True,True,False
2997.8,11.1202,8.5781,8.5,0.0523,2.5179,0.1303,2.4613,Passed QC,True,Clean,0.15183777387313085,0.15183777387313085,0.080060606060606,0.080060606060606,0.06790438186142989,Archie,0.8349898612950944,True,True,True,False
2997.9,10.6568,8.5781,8.5,0.0499,2.5185,0.1326,2.435,Passed QC,True,Clean,0.14352924301645928,0.14352924301645928,0.07969696969696967,0.07969696969696967,0.06825812396565792,Archie,0.8348110837782146,True,True,True,False
2998.0,12.0797,8.5781,8.5,0.0479,2.5225,0.1353,2.4425,Passed QC,True,Clean,0.16904113027575574,0.16904113027575574,0.07727272727272724,0.07727272727272724,0.06421045811505521,Archie,0.890143707092946,True,True,True,False
2998.1,13.1747,8.5781,8.5,0.047,2.5283,0.1366,2.4418,Passed QC,True,Clean,0.18867393409115357,0.18867393409115357,0.07375757575757558,0.07375757575757558,0.05984144377036749,Archie,0.960331889774511,True,True,True,False
2998.2,15.709,8.5781,8.5,0.0474,2.534,0.1357,2.4418,Passed QC,True,Clean,0.2341126689855488,0.2341126689855488,0.07030303030303037,0.07030303030303037,0.05384420024101601,Archie,1.0,True,True,True,False
2998.3,18.5675,8.5781,8.5,0.0487,2.5389,0.133,2.4538,Passed QC,True,Clean,0.2853641481693979,0.2853641481693979,0.06733333333333333,0.06733333333333333,0.048118814023260535,Archie,1.0,True,True,False,False
2998.4,18.5777,8.5781,8.5,0.0504,2.5425,0.1297,2.4978,Passed QC,True,Clean,0.2855470290816509,0.2855470290816509,0.06515151515151511,0.06515151515151511,0.04654769355983181,Archie,1.0,True,True,False,False
2998.5,18.7385,8.5781,8.5,0.0516,2.5443,0.1269,2.5342,Passed QC,True,Clean,0.2884300928748162,0.2884300928748162,0.06406060606060614,0.06406060606060614,0.04558359950492849,Archie,1.0,True,True,False,False
2998.6,16.9319,8.5781,8.5,0.0522,2.5442,0.1253,2.5197,Passed QC,True,Clean,0.2560386560045899,0.2560386560045899,0.06412121212121207,0.06412121212121207,0.0477037031483117,Archie,1.0,True,True,False,False
2998.7,14.1538,8.5781,8.5,0.0525,2.5423,0.1245,2.4829,Passed QC,True,Clean,0.2062287087173235,0.2062287087173235,0.06527272727272722,0.06527272727272722,0.05181161701281466,Archie,1.0,True,True,True,False
2998.8,11.9865,8.5781,8.5,0.0522,2.5375,0.124,2.4644,Passed QC,True,Clean,0.16737010076379674,0.16737010076379674,0.06818181818181808,0.06818181818181808,0.05677022040246832,Archie,1.0,True,True,True,False
2998.9,11.7637,8.5781,8.5,0.0509,2.5294,0.1238,2.4306,Passed QC,True,Clean,0.16337540789615232,0.16337540789615232,0.07309090909090912,0.07309090909090912,0.061149652004681254,Archie,0.9404231843842712,True,True,True,False
2999.0,11.3043,8.5781,8.5,0.0488,2.52,0.1242,2.4084,Passed QC,True,Clean,0.15513859504428584,0.15513859504428584,0.07878787878787873,0.07878787878787873,0.06656483796620773,Archie,0.8623847316505475,True,True,True,False
2999.1,10.7742,8.5781,8.5,0.0472,2.513,0.1257,2.3932,Passed QC,True,Clean,0.14563416645748917,0.14563416645748917,0.08303030303030304,0.08303030303030304,0.07093825405777211,Archie,0.807918557173233,True,True,True,False
2999.2,10.6928,8.5781,8.5,0.047,2.5095,0.1278,2.3853,Passed QC,True,Clean,0.14417470505970523,0.14417470505970523,0.08515151515151506,0.08515151515151506,0.07287482056915835,Archie,0.7861606430153851,True,True,True,False
2999.3,10.1287,8.5781,8.5,0.0481,2.5082,0.1295,2.3589,Passed QC,True,Clean,0.13406067343206512,0.13406067343206512,0.0859393939393939,0.0859393939393939,0.07441830091353523,Archie,0.7729352547166809,True,True,True,False
2999.4,9.4,8.5781,8.5,0.0493,2.5073,0.1302,2.3507,Passed QC,True,Clean,0.12099544590669488,0.12099544590669488,0.08648484848484853,0.08648484848484853,0.07602057567825134,Archie,0.7567527693368266,True,True,True,False
2999.5,9.0996,8.5781,8.5,0.0497,2.5072,0.1295,2.3366,Passed QC,True,Clean,0.1156094237458314,0.1156094237458314,0.08654545454545444,0.08654545454545444,0.0765399844176334,Archie,0.7534968304773625,True,True,True,False
2999.6,10.3772,8.5781,8.5,0.049,2.5085,0.1278,2.3982,Passed QC,True,Clean,0.13851615448058235,0.13851615448058235,0.0857575757575756,0.0857575757575756,0.07387876614605901,Archie,0.7725957373844717,True,True,True,False
2999.7,11.5003,8.5781,8.5,0.0477,2.5108,0.1254,2.4785,Passed QC,True,Clean,0.15865277727973606,0.15865277727973606,0.08436363636363622,0.08436363636363622,0.0709791111531276,Archie,0.7934029360944989,True,True,True,False
2999.8,11.7186,8.5781,8.5,0.0456,2.5121,0.1237,2.4958,Passed QC,True,Clean,0.16256678739197475,0.16256678739197475,0.08357575757575739,0.08357575757575739,0.06998911516281602,Archie,0.8026772097141843,True,True,True,False
2999.9,11.8767,8.5781,8.5,0.0431,2.5122,0.1241,2.4746,Passed QC,True,Clean,0.16540144153189656,0.16540144153189656,0.08351515151515147,0.08351515151515147,0.06970162506479066,Archie,0.8096829376030192,True,True,True,False
